Algorithm: Config_3b.txt
Run Time: 10(s)
Runs: 100
Instance Name        | Instance Best Objective Value  | Instance Average Objective Value | Highest Objective Value Count  | |C|                           
Run: 1
san400_0.7_2.clq     | 2952                           | 2924.00                          | 6                              | 16                            
san400_0.7_3.clq     | 2638                           | 2574.00                          | 1                              | 16                            
san400_0.9_1.clq     | 9776                           | 8418.00                          | 4                              | 100                           
sanr200_0.7.clq      | 2325                           | 2325.00                          | 27                             | 15                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 27                             | 36                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 27                             | 11                            
sanr400_0.7.clq      | 2992                           | 2969.00                          | 13                             | 18                            

Run: 28
brock200_1.clq       | 2821                           | 2821.00                          | 28                             | 19                            
brock200_2.clq       | 1428                           | 1428.00                          | 28                             | 9                             
brock200_3.clq       | 2062                           | 2062.00                          | 28                             | 13                            
brock200_4.clq       | 2107                           | 2107.00                          | 28                             | 13                            
brock400_1.clq       | 3422                           | 3366.00                          | 2                              | 21                            
brock400_2.clq       | 3350                           | 3333.00                          | 11                             | 21                            
brock400_3.clq       | 3471                           | 3456.00                          | 2                              | 23                            
brock400_4.clq       | 3626                           | 3452.00                          | 14                             | 33                            
brock800_1.clq       | 3121                           | 2984.00                          | 5                              | 20                            
brock800_2.clq       | 3028                           | 2973.00                          | 2                              | 19                            
brock800_3.clq       | 3076                           | 2996.00                          | 3                              | 20                            
brock800_4.clq       | 2970                           | 2961.00                          | 2                              | 18                            
c-fat200-1.clq       | 1284                           | 1284.00                          | 28                             | 12                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 28                             | 23                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 28                             | 58                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 28                             | 12                            
c-fat500-10.clq      | 11586                          | 11435.00                         | 13                             | 124                           
c-fat500-2.clq       | 2628                           | 2628.00                          | 28                             | 24                            
c-fat500-5.clq       | 5841                           | 5781.00                          | 9                              | 62                            
C1000.9.clq          | 8743                           | 8581.00                          | 1                              | 57                            
C125.9.clq           | 2529                           | 2529.00                          | 28                             | 30                            
C2000.5.clq          | 2397                           | 2343.00                          | 1                              | 15                            
C2000.9.clq          | 10063                          | 9871.00                          | 1                              | 60                            
C250.9.clq           | 5060                           | 5060.00                          | 28                             | 38                            
C4000.5.clq          | 2678                           | 2539.00                          | 1                              | 15                            
C500.9.clq           | 6872                           | 6755.00                          | 1                              | 48                            
DSJC1000_5.clq       | 2186                           | 2140.00                          | 1                              | 13                            
DSJC500_5.clq        | 1725                           | 1718.00                          | 17                             | 12                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 28                             | 37                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 28                             | 52                            
gen400_p0.9_55.clq   | 6712                           | 6642.00                          | 8                              | 47                            
gen400_p0.9_65.clq   | 6931                           | 6912.00                          | 4                              | 46                            
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 28                             | 75                            
hamming10-2.clq      | 50512                          | 50419.00                         | 15                             | 512                           
hamming10-4.clq      | 4937                           | 4857.00                          | 1                              | 33                            
hamming6-2.clq       | 1072                           | 1072.00                          | 28                             | 32                            
hamming6-4.clq       | 134                            | 134.00                           | 28                             | 4                             
hamming8-2.clq       | 10976                          | 10954.00                         | 25                             | 128                           
hamming8-4.clq       | 1472                           | 1472.00                          | 28                             | 16                            
johnson16-2-4.clq    | 548                            | 548.00                           | 28                             | 8                             
johnson32-2-4.clq    | 1988                           | 1948.00                          | 1                              | 16                            
johnson8-2-4.clq     | 66                             | 66.00                            | 28                             | 4                             
johnson8-4-4.clq     | 511                            | 511.00                           | 28                             | 14                            
keller4.clq          | 1153                           | 1153.00                          | 28                             | 11                            
keller5.clq          | 3317                           | 3317.00                          | 28                             | 27                            
keller6.clq          | 7121                           | 6747.00                          | 1                              | 49                            
MANN_a27.clq         | 12253                          | 12251.00                         | 3                              | 125                           
MANN_a45.clq         | 34154                          | 34146.00                         | 3                              | 340                           
MANN_a81.clq         | 111108                         | 111077.00                        | 1                              | 1095                          
MANN_a9.clq          | 372                            | 372.00                           | 28                             | 16                            
p_hat1000-1.clq      | 1514                           | 1502.00                          | 15                             | 9                             
p_hat1000-2.clq      | 5777                           | 5763.00                          | 15                             | 42                            
p_hat1000-3.clq      | 8111                           | 7913.00                          | 1                              | 58                            
p_hat1500-1.clq      | 1619                           | 1608.00                          | 11                             | 10                            
p_hat1500-2.clq      | 7360                           | 7296.00                          | 5                              | 58                            
p_hat1500-3.clq      | 10321                          | 10102.00                         | 1                              | 84                            
p_hat300-1.clq       | 1057                           | 1057.00                          | 28                             | 7                             
p_hat300-2.clq       | 2487                           | 2487.00                          | 28                             | 20                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 28                             | 29                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 28                             | 8                             
p_hat500-2.clq       | 3920                           | 3920.00                          | 28                             | 31                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 27                             | 42                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 28                             | 9                             
p_hat700-2.clq       | 5290                           | 5243.00                          | 1                              | 40                            
p_hat700-3.clq       | 7565                           | 7552.00                          | 6                              | 58                            
san1000.clq          | 1716                           | 1716.00                          | 28                             | 9                             
san200_0.7_1.clq     | 3370                           | 3300.00                          | 25                             | 30                            
san200_0.7_2.clq     | 2422                           | 2404.00                          | 20                             | 14                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 28                             | 70                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 28                             | 60                            
san200_0.9_3.clq     | 4748                           | 4733.00                          | 2                              | 34                            
san400_0.5_1.clq     | 1455                           | 1432.00                          | 10                             | 8                             
san400_0.7_1.clq     | 3641                           | 3623.00                          | 2                              | 21                            
san400_0.7_2.clq     | 2952                           | 2924.00                          | 6                              | 16                            
san400_0.7_3.clq     | 2638                           | 2576.00                          | 1                              | 16                            
san400_0.9_1.clq     | 9776                           | 8410.00                          | 4                              | 100                           
sanr200_0.7.clq      | 2325                           | 2325.00                          | 28                             | 15                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 28                             | 36                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 28                             | 11                            
sanr400_0.7.clq      | 2992                           | 2969.00                          | 14                             | 18                            

Run: 29
brock200_1.clq       | 2821                           | 2821.00                          | 29                             | 19                            
brock200_2.clq       | 1428                           | 1428.00                          | 29                             | 9                             
brock200_3.clq       | 2062                           | 2062.00                          | 29                             | 13                            
brock200_4.clq       | 2107                           | 2107.00                          | 29                             | 13                            
brock400_1.clq       | 3422                           | 3365.00                          | 2                              | 21                            
brock400_2.clq       | 3350                           | 3333.00                          | 12                             | 21                            
brock400_3.clq       | 3471                           | 3456.00                          | 2                              | 23                            
brock400_4.clq       | 3626                           | 3458.00                          | 15                             | 33                            
brock800_1.clq       | 3121                           | 2981.00                          | 5                              | 20                            
brock800_2.clq       | 3028                           | 2974.00                          | 2                              | 19                            
brock800_3.clq       | 3076                           | 2996.00                          | 3                              | 20                            
brock800_4.clq       | 2970                           | 2961.00                          | 2                              | 18                            
c-fat200-1.clq       | 1284                           | 1284.00                          | 29                             | 12                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 29                             | 23                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 29                             | 58                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 29                             | 12                            
c-fat500-10.clq      | 11586                          | 11440.00                         | 14                             | 124                           
c-fat500-2.clq       | 2628                           | 2628.00                          | 29                             | 24                            
c-fat500-5.clq       | 5841                           | 5780.00                          | 9                              | 62                            
C1000.9.clq          | 8743                           | 8583.00                          | 1                              | 57                            
C125.9.clq           | 2529                           | 2529.00                          | 29                             | 30                            
C2000.5.clq          | 2397                           | 2344.00                          | 1                              | 15                            
C2000.9.clq          | 10063                          | 9871.00                          | 1                              | 60                            
C250.9.clq           | 5060                           | 5060.00                          | 29                             | 38                            
C4000.5.clq          | 2678                           | 2537.00                          | 1                              | 15                            
C500.9.clq           | 6872                           | 6759.00                          | 2                              | 48                            
DSJC1000_5.clq       | 2186                           | 2140.00                          | 1                              | 13                            
DSJC500_5.clq        | 1725                           | 1718.00                          | 18                             | 12                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 29                             | 37                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 29                             | 52                            
gen400_p0.9_55.clq   | 6712                           | 6642.00                          | 8                              | 47                            
gen400_p0.9_65.clq   | 6931                           | 6912.00                          | 4                              | 46                            
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 29                             | 75                            
hamming10-2.clq      | 50512                          | 50415.00                         | 15                             | 512                           
hamming10-4.clq      | 4937                           | 4858.00                          | 1                              | 33                            
hamming6-2.clq       | 1072                           | 1072.00                          | 29                             | 32                            
hamming6-4.clq       | 134                            | 134.00                           | 29                             | 4                             
hamming8-2.clq       | 10976                          | 10955.00                         | 26                             | 128                           
hamming8-4.clq       | 1472                           | 1472.00                          | 29                             | 16                            
johnson16-2-4.clq    | 548                            | 548.00                           | 29                             | 8                             
johnson32-2-4.clq    | 1988                           | 1948.00                          | 1                              | 16                            
johnson8-2-4.clq     | 66                             | 66.00                            | 29                             | 4                             
johnson8-4-4.clq     | 511                            | 511.00                           | 29                             | 14                            
keller4.clq          | 1153                           | 1153.00                          | 29                             | 11                            
keller5.clq          | 3317                           | 3317.00                          | 29                             | 27                            
keller6.clq          | 7121                           | 6750.00                          | 1                              | 49                            
MANN_a27.clq         | 12253                          | 12251.00                         | 3                              | 125                           
MANN_a45.clq         | 34154                          | 34146.00                         | 3                              | 340                           
MANN_a81.clq         | 111108                         | 111077.00                        | 1                              | 1095                          
MANN_a9.clq          | 372                            | 372.00                           | 29                             | 16                            
p_hat1000-1.clq      | 1514                           | 1502.00                          | 16                             | 9                             
p_hat1000-2.clq      | 5777                           | 5763.00                          | 16                             | 42                            
p_hat1000-3.clq      | 8111                           | 7912.00                          | 1                              | 58                            
p_hat1500-1.clq      | 1619                           | 1608.00                          | 12                             | 10                            
p_hat1500-2.clq      | 7360                           | 7296.00                          | 5                              | 58                            
p_hat1500-3.clq      | 10321                          | 10100.00                         | 1                              | 84                            
p_hat300-1.clq       | 1057                           | 1057.00                          | 29                             | 7                             
p_hat300-2.clq       | 2487                           | 2487.00                          | 29                             | 20                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 29                             | 29                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 29                             | 8                             
p_hat500-2.clq       | 3920                           | 3920.00                          | 29                             | 31                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 28                             | 42                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 29                             | 9                             
p_hat700-2.clq       | 5290                           | 5243.00                          | 1                              | 40                            
p_hat700-3.clq       | 7565                           | 7551.00                          | 6                              | 58                            
san1000.clq          | 1716                           | 1716.00                          | 29                             | 9                             
san200_0.7_1.clq     | 3370                           | 3302.00                          | 26                             | 30                            
san200_0.7_2.clq     | 2422                           | 2404.00                          | 21                             | 14                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 29                             | 70                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 29                             | 60                            
san200_0.9_3.clq     | 4748                           | 4732.00                          | 2                              | 34                            
san400_0.5_1.clq     | 1455                           | 1431.00                          | 10                             | 8                             
san400_0.7_1.clq     | 3641                           | 3623.00                          | 2                              | 21                            
san400_0.7_2.clq     | 2952                           | 2923.00                          | 6                              | 16                            
san400_0.7_3.clq     | 2638                           | 2576.00                          | 1                              | 16                            
san400_0.9_1.clq     | 9776                           | 8403.00                          | 4                              | 100                           
sanr200_0.7.clq      | 2325                           | 2325.00                          | 29                             | 15                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 29                             | 36                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 29                             | 11                            
sanr400_0.7.clq      | 2992                           | 2970.00                          | 14                             | 18                            

Run: 30
brock200_1.clq       | 2821                           | 2821.00                          | 30                             | 19                            
brock200_2.clq       | 1428                           | 1428.00                          | 30                             | 9                             
brock200_3.clq       | 2062                           | 2062.00                          | 30                             | 13                            
brock200_4.clq       | 2107                           | 2107.00                          | 30                             | 13                            
brock400_1.clq       | 3422                           | 3365.00                          | 2                              | 21                            
brock400_2.clq       | 3350                           | 3333.00                          | 12                             | 21                            
brock400_3.clq       | 3471                           | 3457.00                          | 2                              | 23                            
brock400_4.clq       | 3626                           | 3464.00                          | 16                             | 33                            
brock800_1.clq       | 3121                           | 2980.00                          | 5                              | 20                            
brock800_2.clq       | 3028                           | 2974.00                          | 2                              | 19                            
brock800_3.clq       | 3076                           | 2996.00                          | 3                              | 20                            
brock800_4.clq       | 2970                           | 2961.00                          | 2                              | 18                            
c-fat200-1.clq       | 1284                           | 1284.00                          | 30                             | 12                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 30                             | 23                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 30                             | 58                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 30                             | 12                            
c-fat500-10.clq      | 11586                          | 11439.00                         | 14                             | 124                           
c-fat500-2.clq       | 2628                           | 2628.00                          | 30                             | 24                            
c-fat500-5.clq       | 5841                           | 5782.00                          | 10                             | 62                            
C1000.9.clq          | 8743                           | 8580.00                          | 1                              | 57                            
C125.9.clq           | 2529                           | 2529.00                          | 30                             | 30                            
C2000.5.clq          | 2397                           | 2346.00                          | 1                              | 15                            
C2000.9.clq          | 10063                          | 9873.00                          | 1                              | 60                            
C250.9.clq           | 5060                           | 5060.00                          | 30                             | 38                            
C4000.5.clq          | 2678                           | 2536.00                          | 1                              | 15                            
C500.9.clq           | 6872                           | 6761.00                          | 2                              | 48                            
DSJC1000_5.clq       | 2186                           | 2140.00                          | 1                              | 13                            
DSJC500_5.clq        | 1725                           | 1718.00                          | 18                             | 12                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 30                             | 37                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 30                             | 52                            
gen400_p0.9_55.clq   | 6712                           | 6641.00                          | 8                              | 47                            
gen400_p0.9_65.clq   | 6931                           | 6911.00                          | 4                              | 46                            
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 30                             | 75                            
hamming10-2.clq      | 50512                          | 50418.00                         | 16                             | 512                           
hamming10-4.clq      | 4937                           | 4856.00                          | 1                              | 33                            
hamming6-2.clq       | 1072                           | 1072.00                          | 30                             | 32                            
hamming6-4.clq       | 134                            | 134.00                           | 30                             | 4                             
hamming8-2.clq       | 10976                          | 10956.00                         | 27                             | 128                           
hamming8-4.clq       | 1472                           | 1472.00                          | 30                             | 16                            
johnson16-2-4.clq    | 548                            | 548.00                           | 30                             | 8                             
johnson32-2-4.clq    | 1988                           | 1947.00                          | 1                              | 16                            
johnson8-2-4.clq     | 66                             | 66.00                            | 30                             | 4                             
johnson8-4-4.clq     | 511                            | 511.00                           | 30                             | 14                            
keller4.clq          | 1153                           | 1153.00                          | 30                             | 11                            
keller5.clq          | 3317                           | 3317.00                          | 30                             | 27                            
keller6.clq          | 7121                           | 6759.00                          | 1                              | 49                            
MANN_a27.clq         | 12253                          | 12251.00                         | 3                              | 125                           
MANN_a45.clq         | 34154                          | 34146.00                         | 3                              | 340                           
MANN_a81.clq         | 111108                         | 111076.00                        | 1                              | 1095                          
MANN_a9.clq          | 372                            | 372.00                           | 30                             | 16                            
p_hat1000-1.clq      | 1514                           | 1502.00                          | 16                             | 9                             
p_hat1000-2.clq      | 5777                           | 5762.00                          | 16                             | 42                            
p_hat1000-3.clq      | 8111                           | 7913.00                          | 1                              | 58                            
p_hat1500-1.clq      | 1619                           | 1609.00                          | 13                             | 10                            
p_hat1500-2.clq      | 7360                           | 7296.00                          | 5                              | 58                            
p_hat1500-3.clq      | 10321                          | 10107.00                         | 2                              | 84                            
p_hat300-1.clq       | 1057                           | 1057.00                          | 30                             | 7                             
p_hat300-2.clq       | 2487                           | 2487.00                          | 30                             | 20                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 30                             | 29                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 30                             | 8                             
p_hat500-2.clq       | 3920                           | 3920.00                          | 30                             | 31                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 29                             | 42                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 30                             | 9                             
p_hat700-2.clq       | 5290                           | 5242.00                          | 1                              | 40                            
p_hat700-3.clq       | 7565                           | 7552.00                          | 6                              | 58                            
san1000.clq          | 1716                           | 1716.00                          | 30                             | 9                             
san200_0.7_1.clq     | 3370                           | 3305.00                          | 27                             | 30                            
san200_0.7_2.clq     | 2422                           | 2402.00                          | 21                             | 14                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 30                             | 70                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 30                             | 60                            
san200_0.9_3.clq     | 4748                           | 4733.00                          | 2                              | 34                            
san400_0.5_1.clq     | 1455                           | 1431.00                          | 10                             | 8                             
san400_0.7_1.clq     | 3641                           | 3623.00                          | 2                              | 21                            
san400_0.7_2.clq     | 2952                           | 2924.00                          | 7                              | 16                            
san400_0.7_3.clq     | 2638                           | 2576.00                          | 1                              | 16                            
san400_0.9_1.clq     | 9776                           | 8396.00                          | 4                              | 100                           
sanr200_0.7.clq      | 2325                           | 2325.00                          | 30                             | 15                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 30                             | 36                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 30                             | 11                            
sanr400_0.7.clq      | 2992                           | 2969.00                          | 14                             | 18                            

Run: 31
brock200_1.clq       | 2821                           | 2821.00                          | 31                             | 19                            
brock200_2.clq       | 1428                           | 1428.00                          | 31                             | 9                             
brock200_3.clq       | 2062                           | 2062.00                          | 31                             | 13                            
brock200_4.clq       | 2107                           | 2107.00                          | 31                             | 13                            
brock400_1.clq       | 3422                           | 3366.00                          | 2                              | 21                            
brock400_2.clq       | 3350                           | 3332.00                          | 12                             | 21                            
brock400_3.clq       | 3471                           | 3457.00                          | 2                              | 23                            
brock400_4.clq       | 3626                           | 3459.00                          | 16                             | 33                            
brock800_1.clq       | 3121                           | 2979.00                          | 5                              | 20                            
brock800_2.clq       | 3028                           | 2972.00                          | 2                              | 19                            
brock800_3.clq       | 3076                           | 2996.00                          | 3                              | 20                            
brock800_4.clq       | 2970                           | 2961.00                          | 2                              | 18                            
c-fat200-1.clq       | 1284                           | 1284.00                          | 31                             | 12                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 31                             | 23                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 31                             | 58                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 31                             | 12                            
c-fat500-10.clq      | 11586                          | 11444.00                         | 15                             | 124                           
c-fat500-2.clq       | 2628                           | 2628.00                          | 31                             | 24                            
c-fat500-5.clq       | 5841                           | 5784.00                          | 11                             | 62                            
C1000.9.clq          | 8743                           | 8584.00                          | 1                              | 57                            
C125.9.clq           | 2529                           | 2529.00                          | 31                             | 30                            
C2000.5.clq          | 2397                           | 2344.00                          | 1                              | 15                            
C2000.9.clq          | 10063                          | 9867.00                          | 1                              | 60                            
C250.9.clq           | 5060                           | 5060.00                          | 31                             | 38                            
C4000.5.clq          | 2678                           | 2536.00                          | 1                              | 15                            
C500.9.clq           | 6872                           | 6759.00                          | 2                              | 48                            
DSJC1000_5.clq       | 2186                           | 2141.00                          | 1                              | 13                            
DSJC500_5.clq        | 1725                           | 1718.00                          | 19                             | 12                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 31                             | 37                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 31                             | 52                            
gen400_p0.9_55.clq   | 6712                           | 6642.00                          | 8                              | 47                            
gen400_p0.9_65.clq   | 6931                           | 6912.00                          | 4                              | 46                            
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 31                             | 75                            
hamming10-2.clq      | 50512                          | 50415.00                         | 16                             | 512                           
hamming10-4.clq      | 4937                           | 4857.00                          | 1                              | 33                            
hamming6-2.clq       | 1072                           | 1072.00                          | 31                             | 32                            
hamming6-4.clq       | 134                            | 134.00                           | 31                             | 4                             
hamming8-2.clq       | 10976                          | 10956.00                         | 28                             | 128                           
hamming8-4.clq       | 1472                           | 1472.00                          | 31                             | 16                            
johnson16-2-4.clq    | 548                            | 548.00                           | 31                             | 8                             
johnson32-2-4.clq    | 1988                           | 1946.00                          | 1                              | 16                            
johnson8-2-4.clq     | 66                             | 66.00                            | 31                             | 4                             
johnson8-4-4.clq     | 511                            | 511.00                           | 31                             | 14                            
keller4.clq          | 1153                           | 1153.00                          | 31                             | 11                            
